name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Freaks,Surf Curse,1,up,,"Where I can cover up my face | Black holes cover up my eyes | Hopefully, I won't wake up this time | I won't wake up this time",7EkWXAI1wn8Ii883ecd9xr
Yours to Keep,Teddybears,2,"up, down",,Stereo turned up loud with a fat sound | We can drive around with the top down | Won't you come on down to the freak show,5N93hk1vAdIorXlYCiBYPv
Cooler Than Me  Single Mix,Mike Posner,1,up,,"I would already have you up under my arm | I used up all of my tricks, I hope that you like this | Behind your make up | I would already have you up under my arm (Under my arm)",34GmTxmlK3TGlmqYCbcQKT
Maneater,Daryl Hall  John Oates,1,up,far,"Watch out, boy, she'll chew you up | Ooh, she'll chew you up",7j74lucZ59vqN67Ipe2ZcY
Big City Life,Mattafix,2,"up, right","down, back","Pressure nah ease up, no matter how hard me try | And right now Babylon de 'pon me case",0Stkh0VvjWMqQOWNkHVhJq
Have You Ever Seen The Rain,Creedence Clearwater Revival,1,down,,"I know, shinin' down like water | Comin' down on a sunny day",2LawezPeJhN4AWuSB0GtAU
Strangers,Kenya Grace,1,back,up,"You won't reply and we'll go back to strangers | Uh-huh, uh-huh, uh (Go back to strangers) | Uh-huh, uh-huh (Go back to strangers)",593knnQN4REEshx8th9zgK
TiK ToK,Kesha,2,"up, down",back,"Wake up in the mornin' feelin' like P. Diddy (Hey, what up, girl?) | Boys blowin' up our phones, phones | Pullin' up to the parties | Don't stop, make it pop, DJ, blow my speakers up | And now the dudes are linin' up 'cause they hear we got swagger | (DJ) You build me up, you break me down | With my hands up, you got me now | With my hands up, put your hands up, put your hands up | Or the police shut us down, down | Police shut us down, down, po-po shut us (Dow—)",0HPD5WQqrq7wPWR7P7Dw1i
Man in the Mirror,Michael Jackson,1,up,,"As I turned up the collar on my favorite winter coat | You've got to stand up (Yeah), stand up (Make that change), stand up, stand up and lift yourself now (Man in the mirror)",2u2udGmop1z67EPpr91km7
Got My Mind Set on You,George Harrison,1,right,,"To do it right, chile | To do it, to do it right, chile | To do it, to do it right!",4wswaG5vmNINMZcVBsAyBP
Meet Me Halfway,Black Eyed Peas,1,up,right,"Hey girl, what's up? It used to, used to be just me and you | Hey girl, what's up? Yo, what's up? What's up?",3F9ByoUqu31xU0I3G5xfVg
OopsI Did It Again,Britney Spears,1,above,down,"Oops, you think I'm in love, that I'm sent from above | Oops, you (Oops, you), think that I'm sent from above | Oops, you think I'm in love, that I'm sent from above (Yeah, yeah) | Oops, you (Oops, you) think I'm in love (Think that I'm sent), that I'm sent from above",6naxalmIoLFWR0siv8dnQQ
Last Nite,The Strokes,1,down,,"""Oh, baby, I feel so down | And, baby, I feel so down | ""Oh, baby, don't feel so down",7kzKAuUzOITUauHAhoMoxA
Without Me,Eminem,1,back,"up, down, center, outside","Guess who's back, back again? | Shady's back, tell a friend | Guess who's back, guess who's back | Guess who's back | 'Cause I'm back, I'm on the rag and ovulating | Well, I'm back, da-na-na-na, na-na-na-na-na-na | The center of attention, back for the winter",7lQ8MOhq6IN2w8EYcFNSUk
Kashmir  Remaster,Led Zeppelin,1,down,inside,"Oh, let the sun beat down upon my face | Ooh-ooh, yeah-yeah, ooh-ooh, yeah-yeah, when I'm down, yeah | Ooh-ooh, yeah-yeah, ooh-ooh, yeah-yeah, but I'm down, so down",6Vjk8MNXpQpi0F4BefdTyq
Its a Heartache,Bonnie Tyler,1,down,,Hits you when you're down | Then he lets you down,1Y7VG310Lf5IYP7sVOob4X
Rivers of Babylon,Boney M,1,down,,There we sat down,78His8pbKjbDQF7aX5asgv
For What Its Worth,Buffalo Springfield,1,down,,Everybody look what's going down,1qRA5BS78u3gME0loMl9AA
Stuck In The Middle With You,Stealers Wheel,2,"left, right","down, back","Clowns to the left of me, | Clowns to the left of me | I got the feeling that something ain't right | Jokers to the right",3Vby4nGmtbDo7HDJamOWkT
The Night We Met,Lord Huron,1,back,,"Take me back to the night we met | Oh, take me back to the night we met",3hRV0jL3vUpRrcy398teAU
What You Wont Do for Love,Bobby Caldwell,1,back,up,Caldwell went back to the studio… Read More [Verse 1] | I came back to let you know,6Dk5fHTvH897XrVzCO64Mx
