name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Bauch und Kopf,Mark Forster,1,weiß,,Und weiß nicht | Und weiß nicht | Ich weiß nicht | Ich weiß nicht | Ich weiß nicht | Ich weiß nicht | Und weiß nicht | Ich weiß nicht,1n3pxPZ5LXUkCbuyR9S3wc
Berlin City Girl,Culcha Candela,1,weiß,,"Und sie weiß, dass ihr die Welt gehört | Und sie weiß, dass ihr die Welt gehört | Und sie weiß, dass ihr die Welt gehört (yeah, yeah) | Und sie weiß (und sie weiß), und sie weiß (und sie weiß) | Und sie weiß, dass ihr die Welt gehört (e-ey) | Jetzt weiß ich auch, dass jede Stadt",007iBVyzpG54jM8zQiHHAO
Monsta,Culcha Candela,1,weiß,,"Sie macht mir Angst, doch ich weiß, wie sie tickt | Sie macht mir Angst, doch ich weiß, was ich will (Ey) | Sie macht mir Angst, doch ich weiß, wie sie tickt | Sie macht mir Angst, doch ich weiß, was ich will (Ey) | Sie macht mir Angst, doch ich weiß, wie sie tickt | Sie macht mir Angst, doch ich weiß, was ich will (Ey) | Sie macht mir Angst, doch ich weiß, wie sie tickt, sie ist ein— | Sie macht mir Angst, doch ich weiß, was ich will (Ey)",3RM5RpRDDdST1njqOMG141
Alles aus Liebe,Die Toten Hosen,1,weiß,schwarz,"Und ich nicht weiß, wie ich's beweisen soll | Und ich nicht weiß, wie ich's beweisen soll | Und ich nicht weiß, wie ich's beweisen soll | Und ich nicht weiß, wie ich's beweisen soll",2WFZXkRsALv5kC6HFIAsuG
Geile Zeit,Juli,1,weiß,,"Ja, ich weiß, es war 'ne geile Zeit | Ja, ich weiß, es war 'ne geile Zeit | Ja, ich weiß, es war 'ne geile Zeit | Ja, ich weiß, es war 'ne geile Zeit | Ja, ich weiß, es war 'ne geile Zeit | Ja, ich weiß, es war 'ne geile Zeit | Ja, ich weiß, es war 'ne geile Zeit | Ja, ich weiß, es war 'ne geile Zeit",3hT1h7FiFFxoLqiTMJM7Ew
Stark,Ich  Ich,1,weiß,,"Du bildest dir ein, ich weiß, wie alles geht | Ich bin dauernd auf der Suche und weiß nicht mehr, wonach | Du bildest dir ein, ich weiß, wie alles geht | Du bildest dir ein, ich weiß, wie alles geht",2Hrf8BSoIjBoVKLDK9QHmx
Nur zu Besuch,Die Toten Hosen,1,weiß,,"Es gibt Momente, da weiß man genau, was man sagen will, und es schießt nur so aus einem heraus. Ich habe diesen Text innerhalb von… Read More [Strophe 1] | Ich habe Blumen mit, weiß nicht, ob du sie magst | Und wenn es regnet, weiß ich, dass du manchmal weinst | Obwohl doch jeder weiß, dass du weggezogen bist",54wROe2gNU8EMxCme0lprb
Wie es geht,Die Ärzte,1,weiß,,"Bitte geh noch nicht, ich weiß, es ist schon spät | Ich will dir noch was sagen, ich weiß nur nicht, wie es geht | Ich weiß selber nicht, was los ist, meine Knie werd'n weich | Ich weiß nicht, was ich sagen soll, mein Gott, jetzt gehst du gleich | (Ah-ha-ha) Bitte geh noch nicht, ich weiß, es ist schon spät | (Ah-ha-ha) Ich will dir noch was sagen, ich weiß nur nicht, wie es geht | Ich muss es sagen, ich weiß nur noch nicht wie | Ich weiß nicht, wie es geht",6k9RbAfqIGzb37XiZ3WW9S
Halt dein Maul,Sido,1,weiß,,"Er hat erzählt, dass er viel weiß (Eh) | Doch ich weiß, deine Kinder versteh'n mich (Aha) | Er sagt, dass er jetzt weiß, was Gottes Plan ist | Doch ich weiß, deine Kinder versteh'n mich (Aha) | Doch ich weiß, deine Kinder versteh'n mich (Aha) | Doch ich weiß, deine Kinder versteh'n mich (Aha)",4wnFjn6gDwqT99GpSg1onx
Hey Du,Sido,1,weiß,,"Und nicht dass du denkst, der labert nur, ich weiß, wovon ich rede | Warum ich dir das jetzt erzähle, weiß ich nicht genau | Ich weiß, ich kenn' dich nicht, doch ich erzähl' dir das | Warum ich dir das jetzt erzähle, weiß ich nicht genau",2SOimocBwo8MH6KKPlwi7x
