name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Èpic Solete,The Tyets,1,dia,"mes, hora, matí, nit, avui, sempre, mai",Gerra de sangría i reggeaton cada dia) | Gerra de sangria i reggaeton cada dia | I em passo el dia txorrejant,0WkgubhQqDmVDat3seOuQB
Sempre Balla,Txarango,1,avui,"nit, demà, sempre","Però avui, avui recordo el teu cos | Que avui, avui tot em parla amb el teu nom",5GgYjkFIWJfVhYXLEqlax4
Que tinguem sort,Lluis Llach,1,demà,"dia, ahir","El camí que a poc a poc escrius per demà | Què demà | Què demà mancarà el fruit de cada pas | Ni un demà ple de promeses, sols",6Ss2hzEaDrOTh9CBuWNUrp
Cançó per tu,Massaviu,2,"dia, matí",mai,I algun dia | Però no hi seré al matí,6MXFY1dvJQNIhuzFTJUPpW
País petit,Lluis Llach,1,sempre,,Canto i sempre em sabré | Que sempre cap dintre del cor,1Ucj967zGgwoSEPCqlzQRJ
Ai Dolors,Manel,1,avui,,"Avui que ve tothom, avui és quan hi hem d'anar | I, Dolors, avui entre els caps no hi haurà mirades de complicitat | Va, Dolors, que avui serem dos nens grans",0Glt1F8CjYER9OksWxUTVv
Metres per segon,Da Souza,1,avui,"estiu, segon, demà, mai","I avui, tornen ses deixalles de Xangai | Riu avui i plorarà demà | Metres per segon, avui | Metres per segon avui",3q5zVNUXgR3BUjFHiZAIfX
Kilòmetre 3,Ginestà,2,"dia, mai","nit, avui","Són tres núvols miserables en un dia assolellat | Ja vaig dir-t'ho l'altre dia, que crec que m'he enamorat... | Em fas tremolar, tens la mà freda, fas que mai plori de pena | Fas que mai falti el desig de ser dins teu agafa’m l'esquena",595f4KQIc4EelsDYAy7CPy
Batega,Txarango,1,sempre,"dia, matí, nit, ahir, avui, demà, mai","Avui és demà i l'ahir sempre se'n va però encara sento la teva mà | I a la ciutat dels adormits la son fuig per sempre, ve i va | Una veu rebel que amb la guitarra farem lliure per sempre | Una cançó ressona a Barcelona encara i per sempre, ve i va",4Jn1yhb0eMiS1MVs5KsNOb
Benvinguts,Txarango,1,avui,dia,"No, que avui no s'omple de diners | Que avui s'omple d'aigua | Que avui una plaça s'omple de festa entre les llums",7I26Ap0cnJskWuaCaFJjW8
Tokyo,Els Catarres,1,nit,matí,Quedat amb mi aquesta nit | Tota nit de borratxera deixa pas a la ressaca pel matí,0pktk1OOeJBEbWrqKB2cEs
Avui Va De Bo,Anegats,1,demà,"dia, avui",Potser demà mori,0BkB8cvvkMfrwHr3ah6Hho
XTRATERRESTRES na de na,Figa Flawas,1,avui,sempre,I avui res ens molesta,2x8W4FVLMs5ep5CamE7Vuv
Nens Del Barri,31 FAM,2,"avui, sempre",dia,"I és que avui soc etern, mami, avui soc etern | Si tu m'entens, jo no poso límits, sempre ho fem intens | I què fem? Si tot lo nostre sempre és malament | Serem a temps per sempre encara que no em posis flors",6VWT3UkKZaFABmtxnJmHso
Clar que the trobat a faltar,The Tyets,1,demà,"dia, sempre, mai",I no tornem fins demà,3GboiOxbJD3Y0uKmfjF4Ip
Sota els focus,Ginestà,1,dia,avui,Avui no és un bon dia | El show és cada dia | Soc tot el que un dia hagués somiat,4oerqt0Is4fhPhIaRXcPpF
Això ja està,Pau Vallvé,1,mai,primavera,"Ballem com mai, tornem a viure | I el tornar a despertar i florir com mai | Ballеm com mai, tornem a viure",70w1AtOrWJ518CMVEWcMmK
Super lesbiana,Svetlana,1,nit,"mes, avui",Petons tota la nit. Que no et vegi ni crist (Ahhhhhh) | Però quina nit més maca moltes gràcies per entendre’m | El putu regal d’una nit,3CiQPOhg4cXSBvm3kOyj3b
Ara Que Tinc Vint Anys,Joan Manuel Serrat,1,avui,"dia, matí, nit, demà",Però avui només tinc vint anys,3sbFL6MOViiY2cmVeRLTWY
Com troncs baixant pel riu,Pau Vallvé,1,dia,"estiu, mes, matinada, ahir, avui, demà",Llavors el primer dia de feina | Ahir l'últim dia feina | Demà serà l'últim dia amb ella | Al cap de poc l'últim dia a casa,0UExb32Mypzv4aT0r9GvZp
Perquè He Plorat,Dagoll Dagom,2,"sempre, mai",dia,"Sempre he pensat, sempre m'han dit | Jo sempre he vist florir la sort | I no m'he fet mai cap ferida | Per què ha plorat com mai no havia vist plorar? | Per qui no havia de plorar? (Com mai no havia vist plorar?)",5vRHAzn01j14aBPc19fJAW
Ens hem guanyat lestiu,Pau Vallvé,1,estiu,avui,Que aquest estiu és per tu i jo,37f2Z15cIq7yW43sALpxhZ
Cada cop que em mires,Julieta,1,sempre,mai,Però sempre | Jo és que sempre t'he estimat | (sempre t'he estimat) | I és que sempre t'he estimat | (I és que sempre t'he estimat),4ZoHQ0c3GxF71y1lLJiPzF
FORÇA,Bikôkô,1,dia,nit,Cada dia al despertar | Tot el meu dia a dia | Cada dia i cada nit,7H9LkQ8UBDIdGXFiM11xnQ
No Hi Haurà Manera,Mushkaa,1,dia,"nit, mai","Si algun dia ens arribés la calma | Si algun dia el nostre amor es salva | No-no recordarem que un dia estàvem per caure | Jah, si algun dia mos arribés sa calma | Si algun dia es nostre amor se salva | No recordarem que un dia estàvem per caure",5mgf0WgewWIbptfkivZyfV
Alegre i Encantada,Txarango,1,nit,"primavera, dia, mai",Assalta'm com la nit a les teulades | I ara enyoro aquella nit que em passejava pel teu cos,5SMAEmLhDv4h52Htba6WuH
La Sortida,Sense Sal,1,dia,"dilluns, nit, avui, demà",Abans que acabi el dia,0DtPiYyNbMoZWtfYHbqZ0P
El combat,Txarango,2,"matí, nit","primavera, demà",De la nit fins al matí,05aMuYaDsLyVenwV1vOyMb
Bona Vida,Flashy Ice Cream,1,demà,"estiu, hora, nit","Si demà em moro (Yah) | Si demà em moro | Si demà em moro (Yah, yah, yah, yah, yah, yah, yah, yah, yah)",60NiTRZhf2nhmgghPRbNET
El Mambo,Mushkaa,1,hora,"dia, avui","I toco fusta, arriba la hora (La hora)",5GjKmTQY3ANW1QzvMU0W1l
Tenxules,Julieta,1,hora,,"Cuando llega la hora, hora",4B1lhMZOGjSabNRjfR7wN9
Per què he plorat,Figa Flawas,2,"sempre, mai",,"Sempre he pensat, sempre m’han dit | Jo sempre he vist florir la sort | Com mai no havia vist plorar | Jo no he fet mai cap ferida...",2JIQlpLkIIwQ9dmCwjbRh4
Casa nostra,Cor,1,sempre,,Ho sognato fra dopo provato a farle sempre volendo fra questo successo: | Ho sognato fra dopo provato a farle sempre volendo fra questo successo,2xWONZoeBFf2pWY9igre8D
