name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Serrallonga,Lildami,1,cel,sol,Una bala al cel | Una bala al cel | Una bala al cel | Una bala al cel | Una bala al cel | Una bala al cel | Una bala al cel | Una bala al cel | Una bala al cel,0dd95HhOJwjCqG6TzCRTux
El Raïm Es Fa Pansa,Doctor Prats,1,mar,,"Fins que l’aigua arriba al mar no descansa | La por ens fa estar desperts, no vull un mar de llàgrimes | Vull estar la mar de bé, però no puc saltar-me aquestes pàgines, perquè | Fins que l’aigua arriba al mar no descansa",1uU0hJNLKoMIvnOhAEwn4U
Quan caminàvem,Aspencat,2,"pluja, terra","vent, galàxia, mar, flor",A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels | A la meua terra hi ha una pluja d'estels,4DT0LPAOwvN8vKXsKHeRLn
El combat,Txarango,1,terra,foc,Només si no toquem de peus a terra | Tota la roba per terra | Tota la roba per terra | Tota la roba per terra | Tota la roba per terra,05aMuYaDsLyVenwV1vOyMb
De bonesh,Oques Grasses,2,"pluja, llum",vent,Que la pluja em brilli als ulls tots els dies que plou | Cantarem sota la pluja | Cantarem sota la pluja | Cantarem sota la pluja | Cantarem sota la pluja | Pot entrar la llum quan et fas ferides | Pot entrar la llum quan et fas ferides | Pot entrar la llum quan et fas ferides | Pot entrar la llum quan et fas ferides,5HDrK4W1iSiDk8gkGdzX05
Talismà,Oques Grasses,1,pedra,cel,No segueixis fingint que ets de pedra | No segueixis fingint que еts de pedra | No segueixis fingint que ets de pedra | No segueixis fingint que ets de pedra,2KWekGyMhrSt0ravpnL65E
Quina Calitja,La Gossa Sorda,1,mar,riu,"I puja la mar que trenca les barreres | Bullirà la mar, com cassola al forn | Bullirà la mar, com cassola al forn | Bullirà la mar, com cassola al forn | Bullirà la mar, com cassola al forn | Bullirà la mar, com cassola al forn | Bullirà la mar, com cassola al forn | Bullirà la mar...",4AoTyNZ5Y8v0D9WyzxzESJ
Avions volant,Julieta,1,cel,,Al cel dibuixant | Al cel dibuixant | Al cel dibuixant | Al cel dibuixant | El cel blau no està pintat | El cel blau no està pintat,3UI1B4h91XMAv5U5y7S95O
Espurna,Stay Homas,1,llum,sol,"La llum al fons del pou, brilla més que una espurna | I reflexa la llum de la lluna | La llum al fons del pou, brilla més que una espurna | I reflexa la llum de la lluna",3shpWQGvDKZh9IufXGxqjd
Només viure,Ginestà,1,mar,cel,Si el mar és l'amor jo soc el mar | Si el mar és l'amor jo soc el mar | Si el mar és l'amor jo soc el mar | Si el mar és l'amor jo soc el mar,5IetPJXFyb9J9aiMjCMlJq
Talismà,Oques Grasses,1,pedra,cel,No segueixis fingint que ets de pedra | No segueixis fingint que еts de pedra | No segueixis fingint que ets de pedra | No segueixis fingint que ets de pedra,4EbnByg9l8NEqBqEkA3Ur1
Es teus ulls davant la mar,MARIA HEIN,1,cel,mar,I el cel reflexat | Un cel rosat | I el cel reflexat | Un cel ben clar,1Y8yLQOXxCzCdJDsUcbhnn
Girasoles,Rozalén,1,estrella,,"Y cuando me miras, soy la estrella que más brilla | Y cuando me miras, soy la estrella que más brilla | Y cuando me miras, soy la estrella que más brilla | Y cuando me miras, soy la estrella que más brilla",569wwTXGm6Ujk1HeJjH6fj
