Track name,Artist name,Album,Playlist name,Type,ISRC,Spotify - id
"Tycker om när du tar på mig","Per Gessle","Mazarin","Swedish","Playlist","SEVWA0301008","3ZFmytdiIda4hXObbBO5c6"
"Som stormen river öppet hav","Viktoria Tolstoy","Pastpresent","Swedish","Playlist","SEBGA1300380","5b3wMWarS38eAkeMjnhzFx"
"Sup dig snygg","Dansbandskungen","Husvagnssemester","Swedish","Playlist","SEVSZ1601102","6euVNa77wkWpTs0WQrLtUM"
"Crying at the Discoteque - Radio Edit","Alcazar","Dancefloor Deluxe","Swedish","Playlist","SEBMA0065010","6eVJVmtSb2hISLsEIuWY5N"
"En kväll i tunnelbanan","Noice","Tonårsdrömmar","Swedish","Playlist","SEBFO7903020","3wsxQvaZK7uD0W57liT7sc"
"Joey Killer","Magnus Uggla","Uggla Box","Swedish","Playlist","SEBGA0800124","7B5NnCY27qsWb1neu5MhXa"
"Upp över mina öron","Eriksson Glenmark","Orup 2","Swedish","Playlist","SEPQD8921020","5yVkWdTFlPrnUjnA24ta3M"
"113 officerare","Stefan Andersson","Teaterkungen","Swedish","Playlist","SEYEP1100107","35r2D3oTBkr33rLYWvfGwJ"
"Kärleken är evig","Lena Philipsson","Lena 20 år","Swedish","Playlist","SEPQM0610004","1aGNEZc7EA6MiCW1s9GyUD"
"Halmstad","Linnea Henriksson","Du söker bråk, jag kräver dans","Swedish","Playlist","SEBGA1300893","1UmPfQAPqLnjSuRtcLJeoF"
"Mer för varandra","Norlie & KKV","Mer för varandra","Swedish","Playlist","SEUM71800252","5GC6b6Ukc7PfwG8VfYO3ar"
"Småstadsprat","Per Gessle","En vacker natt","Swedish","Playlist","SEVWA1700103","2hqycTvN1LuEOaiHvTjMBf"
"Hand i hand","Style","12 Bästa","Swedish","Playlist","SEBMA8767120","1e5ucTaqnN2YiD97AS6bqC"
"(Oh la la) Jag vill ha dej","Ulf Lundell","Öppna Landskap 7595","Swedish","Playlist","SEAME7967140","5BOCw5gzCsPvlwVPJ7Eulh"
"Långa nätter","Melissa Horn","Långa Nätter","Swedish","Playlist","SEBMC0700105","2Vp9Ox6vewOZBdCL97gitE"
"Tusen bitar","Björn Afzelius","Tusen bitar","Swedish","Playlist","SEPQB9050160","5odXFIUE5YFAbA7iEdL0w8"
"Uti vår hage (feat. Viktor Norén & Gustaf Norén)","State of Sound","Uti vår hage (feat. Viktor Norén & Gustaf Norén)","Swedish","Playlist","SEBGA1601332","4YIM1KWDXTPNbE5f4Z5xvj"
"Jag gråter bara i regnet - Akustisk version","Newkid","Jag gråter bara i regnet","Swedish","Playlist","SE2FB1100004","508HOiphnDt26e8ylIQlwP"
"Kräm (så nära får ingen gå)","kent","Best Of","Swedish","Playlist","SEBMR9672010","58eqhe4CIuvHW8X2eBlFzC"
"Jimmy Dean","Troll","Troll","Swedish","Playlist","SEBFO8909010","0nPNQ84kh7WJtoyW1PyHPN"
"Jag klär av mig naken","Eva Dahlgren","För minnenas skull","Swedish","Playlist","SEPAS8701010","5rWyQmUb7eBoxC6oHTJNBW"
"Karatefylla 2.0 - Radio Version","Byz","Karatefylla 2.0 (Radio Version)","Swedish","Playlist","SEWBD1610101","7ADKspOjo3n2nC6azfWLZX"
"Växeln hallå","Janne Lucas","The Best Of","Swedish","Playlist","SEPQM0612398","61hgZt5HEewtSjxibp01Vy"
"Gennesarets sjö","Kjell Höglund","Glöd (1971-1988)","Swedish","Playlist","SELGA1100804","0k48Ez6ShjafjB3OcIQmfp"
"Dansar i månens sken","Suzzies Orkester","80-tals nostalgi","Swedish","Playlist","SEBFO8805020","1rk6RXgRKdVLfhbJQxUwhA"
"Mare Mare","Anders Glenmark","99","Swedish","Playlist","SEPAS9130050","2ruSkslWgiaYiGhxyqFYwS"
"Vara vänner","Jakob Hellman","...och stora havet","Swedish","Playlist","SEAMA8819030","6a41rCqZhb2W6rpMolDR08"
"Right Here Right Now (My Heart Belongs to You)","Agnes","Agnes","Swedish","Playlist","SEBMC0500164","76QiLh03h0vsutJSMBJUA1"
"Jackie","Ratata","Kollektion","Swedish","Playlist","SEAYD8202010","7JTaPgK7sLhTZoJfUR73kB"
"Touch Me","Weeping Willows","Into the Light","Swedish","Playlist","SEBIA0127010","724ltX0NuMww2BeLaZf9Mh"
"Det Vackraste","Cecilia Vennersten","Cecilia Vennersten","Swedish","Playlist","FR2X41530420","3JIOkz5QLH2UjSMzeoGCH2"
"Turistens Klagan","Cornelis Vreeswijk","Turistens Klagan","Swedish","Playlist","NOJHA5808010","6tLjq4EtZvUSTg6QRtyCni"
"Semester","Arvingarna","Våra allra bästa","Swedish","Playlist","SEBGA1200762","4s3u3P0UiSUBFEcHvifOCX"
"Knivhuggarrock - Radio Edit","Tomas Ledin","Knivhuggarrock (Radio Edit)","Swedish","Playlist","SEPAS7500011","38bqyFtEm3dozLeS55jVhG"
"Köppäbävisan","Bengt Pegefelt","Våra Mest Älskade Allsånger","Swedish","Playlist","SEAMA0600772","0WU15SAYHClmfKPR2GtVPZ"
"I en annan del av världen","Freda'","Det bästa med Freda' + Uno","Swedish","Playlist","SEPAT9344090","5cPZasAXPI8Bdjio8vrYSk"
"En runda till","John De Sohn","En runda till","Swedish","Playlist","SEBGA1601424","6dJc9S96pAZdwA2gSr4dD8"
"Rytmen av ett regn","Milla's Mirakel!","Stillbilder","Swedish","Playlist","SEAMA8760080","70qifmOGYqU1IzRlA44Ovv"
"You're Gonna Get It - Lust In The Dust Mix","Trance Dance","Trancedance Greatest Hits Vol 1","Swedish","Playlist","SEBGA8602030","26KifbUCspxMeEm2XJz34g"
"Ingen vill veta var du köpt din tröja","Raymond & Maria","Vi ska bara leva klart","Swedish","Playlist","SEPQA0310030","1AETk3EwqrgVaMwlaLblfh"
"Allt man kan önska sig","Freda'","Det bästa med Freda' + Uno","Swedish","Playlist","SEPAT9344110","1xaceA6UFLm0vOTiChuCEY"
"Någon gång måste du bli själv","Säkert!","Säkert!","Swedish","Playlist","SEWBD0702105","103EuC2phtyVhUxmZRUfCN"
"Hatar att jag saknar dig","Södra Station","Från början till","Swedish","Playlist","SE5FG1600106","3eUUyE4sfk9UDlWecL0j6E"
"Save Tonight","Eagle-Eye Cherry","Desireless","Swedish","Playlist","GBAKW9800044","2hdhm6piUJnmKXmEmskXCg"
"Underbar","Fronda","Svart Poesi","Swedish","Playlist","SEWKB1007006","7G4jxL5jCy4EuzMPqkgrE0"
"Tro på varann","Uno Svenningsson","Uno","Swedish","Playlist","SEPAT9417010","7JiihoVvi5LWBUr2x45ASM"
"Väldigt kär/Obegripligt ensam","Linnea Henriksson","Till mina älskade och älskare","Swedish","Playlist","SEBGA1100182","4T8R2tlnxltuIHHzhFOY8T"
"Dag efter dag","Chips","20 bästa låtar","Swedish","Playlist","SEPQM0611428","4aJ1AoiwjzsOxWqabRTJd3"
"Container","David Shutrick","Finland","Swedish","Playlist","SEPAT9232020","65yylycZ36rlCyXstyz36z"
"Se på mig","Jan Johansen","Johansen","Swedish","Playlist","SEPEL9500113","5E0DPn2m1oAigfof05lKmJ"
"Semester","Bo Kaspers Orkester","Så mycket Bo Kaspers Orkester","Swedish","Playlist","SEBGS9803010","50atWaR6Omiu5TuVj4xwGr"
"Den första gång jag såg dig (feat. Linnea Henriksson)","State of Sound","Evighetens sommar","Swedish","Playlist","SEBGA1800911","2bhRDMgssdQXr7o9J4Tykr"
"Vi kommer aldrig att dö - 2009 Version","Bo Kaspers Orkester","Så mycket Bo Kaspers Orkester","Swedish","Playlist","SEBMC0900032","4hbijkxB7YcmzjMBUGGR09"
"Backa tiden","Joel Alme","Flyktligan","Swedish","Playlist","SEWBD1503702","41x3ZKNA4d2zRHgdKS9t9k"
"Hallå hela pressen","Chattanooga","Stoppa pressarna","Swedish","Playlist","SE3OW1300242","27PplQBwDNIfESCPuesKMV"
"Hon sa","Anders Glenmark","Jag Finns Här För Dig","Swedish","Playlist","SEPAS9019030","6pmvLkU9V33O9menHYyprl"
"Vackert Väder","Orup","50 sommarklassiker","Swedish","Playlist","SEBGB9902040","6ynA8C44LCujXkIi1SY9c0"
"Kom hem","Barbados","Best Of Barbados 1994-2004","Swedish","Playlist","SEPQM0611320","2VY6Ugb5GUgWfUTpEEx85J"
"Du söker bråk, jag kräver dans","Linnea Henriksson","Du söker bråk, jag kräver dans","Swedish","Playlist","SEBGA1300827","7vBbOnz4rbHJsxTtm53x3r"
"Vindarna","Freda'","Det bästa med Freda' + Uno","Swedish","Playlist","SEPAT9344020","2OVQRlkVtYKLr9YBQmWaKx"
"Lilla fågel blå","Staffan Hellstrand","Diamanter - 90-Talet","Swedish","Playlist","SEAMB9300136","4zE8bNADIyZyotZuHaXdsC"
"The Burden","Weeping Willows","Fear & Love","Swedish","Playlist","SEWAM0700101","46LJxnfgq4QspkXlJGkiO1"
"Hem Till Stockholm","Mauro Scocco","Mauro Scocco","Swedish","Playlist","SEPAS8809010","7xObEpX35MQDqsLvtxsTf9"
"Undantag","Bo Kaspers Orkester","Så mycket Bo Kaspers Orkester","Swedish","Playlist","SEBGA9803040","20x69WUfZFd548xjUSTIP5"
"Tre gringos","Just D","Guldkorn","Swedish","Playlist","SEPQA9508080","2MXLCtlKc8eyJlAf3PbyLN"
"Macken","Galenskaparna & After Shave","En Gó Box","Swedish","Playlist","SEUMA9402100","1N57gaReHnIlmZ010zbUhd"
"Hoodoo Wanna Voodoo","Trance Dance","A-HO-HO","Swedish","Playlist","SEBGA1600631","2n8uATGqDeTAMivvR8HAar"
"Flytta på dej","Alina Devecerski","Maraton","Swedish","Playlist","SEAMA1200260","0jfvayR4o86rv0UwQ1g3fX"
"Johnny G (The Guidetti Song) (feat. Frida Green)","Badpojken","Johnny G (The Guidetti Song) (feat. Frida Green)","Swedish","Playlist","SEXPJ1500301","4h3pqTNfE8TPLP5SWZjoU6"
"Vill ha dig 2015 (feat. Therese) - In Stereo Radio Edit","Drömhus","Vill ha dig 2015 (feat. Therese)","Swedish","Playlist","SEWBD1509001","6szFMhkTzMxIvFTp6adLq1"
"Dra dit pepparn växer","Casanovas","Livet börjar nu","Swedish","Playlist","SEBGA0900275","4RU3y1BkMuNyLfZNvQvinw"
"Amelia","Tommy Nilsson","Tiden före nu","Swedish","Playlist","SEBMC0500041","7jVkrMvBXc76uRJ0IsCoNk"
"Jag blir hellre jagad av vargar","Orup","Orup","Swedish","Playlist","SEPQD8820040","20P4WIsTo4HA5zO6krjhAp"
"Symfonin","Loa Falkman","Symfonin","Swedish","Playlist","SEBMI9791010","5UC6JqZnGgTzKk0NM3xhZr"
"Bara Få Va Mig Själv","Laleh","Kristaller","Swedish","Playlist","SE36T1600101","2FnUyLhe7sjXgnZlK9sc0z"
"Mistakes","Tove Styrke","Sway","Swedish","Playlist","SEBGA1700236","6MBdDRInVWsv2ZEH8Pvrjy"
"Var kommer barnen in","Hansson de Wolfe United","Existens-maximum","Swedish","Playlist","SEBMA8057060","1qAu9Y6Akd0CLAF6xLFtET"
"Regn hos mej","Orup","Orup 2","Swedish","Playlist","SEPQA8910130","1YEwlI2aCKITozVudLxrBs"
"Precis som du","Irma","Irma","Swedish","Playlist","SEBGA1200973","3cKBBVTTz9jY2A0HBqNdPQ"
"Gamma, gamma","Lasse Berghagen","Tillsammans igen","Swedish","Playlist","SEBGA1601377","0ePwcihuvC8nqlSDrmvOWD"
"Våga välja växel","Kenneth & The Knutters","Läder, svett och dårar","Swedish","Playlist","SEBGA8502030","3QCkwcUxBuXuidI8w4nIDn"
"Ännu doftar kärlek","Marie Fredriksson","Het Vind","Swedish","Playlist","SEAMA8400309","2cvgUpzXjHLtoE6P8SccL6"
"Vinden har vänt","Petter","Mitt sjätte sinne","Swedish","Playlist","SEBMC9867050","1RumnunzRSwsoQAfBlIxHz"
"Vem ska jag tro på?","Di Leva","Vem ska jag tro på?","Swedish","Playlist","SELBD8700202","0LObyCN68g1m1YSs83rkkc"
"Hit Me With Your Lovething","Louise Hoffsten","Rhythm & Blonde","Swedish","Playlist","SEBMR9369010","4zNU3rEJKnUk1HGSTK5Aa9"
"Burnin'","Cue","Cue","Swedish","Playlist","SESQC0002060","7CnmrH37yHub8PoKFaGUo5"
"Catch the Moon","Stefan Andersson","Det bästa med","Swedish","Playlist","SEPAS9231040","1wBvEF9XMTqclPzkdmNefn"
"Sverige","Molly Sandén","Sverige","Swedish","Playlist","SEBMC2000001","0U04rQKFeBhMKDOEc8NYjk"
"Ishockeyfrisyr","De Lyckliga Kompisarna","Tomat","Swedish","Playlist","SEVBZ1101602","1GxJnuQ9eCOAtF6LbhVb1n"
"Let the Best Man Win","Louise Hoffsten","Rhythm & Blonde","Swedish","Playlist","SEBMR9369020","0lKCCB98LLz8hdCeSyoxdU"
"Ta mig till havet","Peter Lundblad","Ta mej till havet","Swedish","Playlist","SEBFO8602020","01LWBjJwFdRSCeovqipb3D"
"Det måste gå","Freda'","Tusen eldar","Swedish","Playlist","SEPAT9344080","1bTqHfhSfDNsAogFTYMIxT"
"Vart står vi nu","Jobe","Vart står vi nu","Swedish","Playlist","SE3GO1602401","22WmW6zfWvJAhuIMfu7geX"
"Unga Hjärtan","Orup","Elva Hjärtan","Swedish","Playlist","SEBGB9902010","2mZytC75behVWAgnKztwrq"
"Teknikens under","Wilmer X","Teknikens under","Swedish","Playlist","SEAMA1100176","1doDrKXaIZDs3Q0ZiCBJw5"
"Sångerna Om Sommaren","Glenmark Eriksson Strömstedt","Sångerna om sommaren","Swedish","Playlist","SEBGA0301030","49OimCzeIacaDPsdKGlYKt"
"Hon är så söt","Bo Kaspers Orkester","Så mycket Bo Kaspers Orkester","Swedish","Playlist","SEBGA9401050","4mzhYHX8ifzzKzaDHT5UOl"
"Bröllopsvals","Stefan Andersson","På svenska","Swedish","Playlist","SEPAS9795090","4ob0J0F6Hi4lJhPUE1O49i"
"All That She Wants","Ace of Base","The Sign","Swedish","Playlist","SEVJH0803401","6kWJvPfC4DgUpRsXKNa9z9"
"Garbo, Astrid & Taube (feat. Duvchi)","Lorentz & Sakarias","Himlen är som mörkast när stjärnorna lyser starkast","Swedish","Playlist","SE2FV1200012","1hPjWosOfGkz6o8IQbYEcq"
"34:an","Eddie Meduza","Gasen i botten","Swedish","Playlist","SEBGA0600201","5CqLGYG9WPnvtCZurOfAx4"
"Don't Say Go","Trance Dance","Dancing in the shadows","Swedish","Playlist","SEBGA1600073","45KlEPPU38wRcAjz1JhNuh"
"Mina Hundar","Fattaru","Fatta Eld","Swedish","Playlist","SEBIA0124050","7cS8Z27XiJmHQfi7f2jKBZ"
"Du är min drog","Farbror Blå","Farbror Blå","Swedish","Playlist","SEBGE1200023","7KNVBpQ37GjkAb4YabNLJr"
"Om natten","Kayo","Kärleksland","Swedish","Playlist","SERHD9301030","3tMyQthmPaqMf1YpHdWlHX"
"Do You Really Want Me (show respect)","Robyn","Det Bästa Med Robyn","Swedish","Playlist","SEBMS9524010","6ecLksUk4lmy1WVw5i6yBZ"
"Håller mig på kanten","Joel Alme","Flyktligan","Swedish","Playlist","SEWBD1503701","6CSpzGTrIibj5aObFToJ70"
"Mjölkbilen","Lifvens","Lifvstid 1993-2008","Swedish","Playlist","SE2SL0800111","2zUsiqLZUwwMMEiIqaZag7"
"När vi rör varann","Lasse Berghagen","Tillsammans igen","Swedish","Playlist","SEBGA1601375","663C0ATWeAc4r1wnHHz5SO"
"Fantomens brallor - Musik","Trazan & Banarne","Sångtajm med Trazan & Banarne (Specialversion)","Swedish","Playlist","SEBMA1900013","6Ajdsgapt2nwnKtCURpfaH"
"747","kent","Best Of","Swedish","Playlist","SEBMC9781110","2KkXX4e0yDwPEDkaTfPqNP"
"Ett av dom sätt","Peter LeMarc","Sången dom spelar när filmen är slut","Swedish","Playlist","SELAA9100204","16xd1M5MtH2a3PsMusOyM1"
"Bra för dig","estraden","Mellan hägg och syrén","Swedish","Playlist","SEBGA1902678","5WWQnyxA6EC2FxNI5MhCxB"
"Dansa Pausa","Panetoz","Dansa Pausa","Swedish","Playlist","SEYVL1200101","2gNAGt7gUiMkagkhIiDLPm"
"Lev nu dö sen (feat. Vargas & Lagola)","Petter","Lev nu","Swedish","Playlist","SEBGA1802005","70wiq6FhoPiGg7IgqNjZEO"
"Diamanter är en flickas bästa vän - 1982 Single Version","Lustans Lakejer","En plats i solen","Swedish","Playlist","SEUM70600351","3eTi07538vLOjDbFKbW7gU"
"Klär av dig","Victor Leksell","Fånga mig när jag faller","Swedish","Playlist","SEBGA1902189","2YdXecjfECHt5P7bv8XVA6"
"I natt är jag din","Tomas Ledin","Tomas Ledin","Swedish","Playlist","SEBFO0300272","4cXRMnq7rBZb8giHALRJs6"
"För kärlekens skull","Danny Saucedo","Så mycket bättre - Tolkningarna","Swedish","Playlist","SEBGA1602617","4R8Psrq4XoEX6FV3a76KSY"
"Sommarens sista sång - Radio Edit","Peter Jöback","Sommarens sista sång","Swedish","Playlist","SEBGA0406102","6739dAlhNEWU1xUtE3DOa1"
"Lovar dig","Sundet","Lovar dig att du kommer hata mig","Swedish","Playlist","SE5XG2309903","77chBEUByS43dRGYx4rT2V"
"Pannan mot baren","Sundet","Pannan mot baren","Swedish","Playlist","SE5XG2309902","6DrmcwqFSNkSQSHU2rPEVm"
"Allt du hört om mig","Sundet","Allt du hört om mig","Swedish","Playlist","SEYOK2223758","5Sdt8XLEpPdKO3zYteMSgs"
"Lose my mind","Myra Granberg","Lose my mind","Swedish","Playlist","SEBGA2100144","4Cz2101t2TdPKBsgb7O6dS"
"Hungry Hearts - Radio Edit","Nause","Hungry Hearts","Swedish","Playlist","SEUM71200811","2KpqVE0AuyI3gGERKuWT6r"
"Välkommen ner","Bolaget","Välkommen ner","Swedish","Playlist","SE69R2400101","29YN98sTVSpfYMpPzFXaGU"
"Genom stormens mitt","Mackan n Matthew","Genom stormens mitt","Swedish","Playlist","SE6A92367255","4CWNe0RKvtECHKbwZ2O4pG"
"Tills någon av oss dör - Live","Mackan n Matthew","Tills någon av oss dör (Live)","Swedish","Playlist","SE6HN2336184","2lyqxVzxNxA0HX04udtXly"
"Känns så längesen","Johnossi","Känns så längesen","Swedish","Playlist","SEUM72400948","0PNPkWzkRVAEdXDpP1Efkc"
"Öl & Karaoke","Arvid Nero","Mordbrand","Swedish","Playlist","SE6892300017","6K60YhqRoswjZRC3AFpO20"
"Fyfan va skönt","Dolce","Ur aska","Swedish","Playlist","US39N2313790","52TQ1sWsSniH8tWwT327lC"
"En Knippa Ljung","Christian Älvestam","Self 2.0","Swedish","Playlist","USZ7M1200017","5SM3sDDcAVMiI1q1BWhpx5"
"Säg det högt till alla så det hörs","Klara & Jag","Säg det högt till alla så det hörs","Swedish","Playlist","SEYQH2201701","6aQhKPNBwa6xTtIRCWyD50"
"Somewhere","COLLEAGUES","Somewhere","Swedish","Playlist","QM6P41469674","52O8Rx3bvKdQGSTqzm4zRS"
"Supa Sova Sex & Likes","Elov & Beny","Supa Sova Sex & Likes","Swedish","Playlist","SE4W41900101","5iYSNBBwdylVJpWT6cWhQ9"
"VEM FAN E DU?","Hooja","VEM FAN E DU?","Swedish","Playlist","SEYQH2400301","4BliCq54T5TbxmaLdXJGEK"
"Nära dig","Anna Ternheim","Nära dig","Swedish","Playlist","SEUM72401105","7iqKOoVK1vSUMbQ6WFdTDK"
"Du är det enda jag hatar","HJALMAR","Du är det enda jag hatar","Swedish","Playlist","SE6XW2392497","0DWnzooOb35rLxywpYXoHO"
"Lättantändlig","HJALMAR","Lättantändlig","Swedish","Playlist","SE5752499793","3vcuf4Lv0RcNzjRgAWUva8"
"Fallit Tusenfalt","Mackan n Matthew","Fallit Tusenfalt","Swedish","Playlist","SE6QE2473798","4Dqffrc27fL2DabJfXq4hO"
"Tillfälligheter / Hungry Hearts - Mashup","Nause","Tillfälligheter / Hungry Hearts (Mashup)","Swedish","Playlist","SEUM72400956","2BCskl15k3IkQmj2YTYk2b"
"Dansa Pausa","Panetoz","Det blir vad du gör det till","Swedish","Playlist","SEYVL1400213","6Z5Yf9rOFd28vXsjxN3HSM"
"Occhi D’Amore","NOTD","Occhi D’Amore","Swedish","Playlist","SEUM72300715","1Tx7TwXLu2BQIAz0SRzf2k"
"Åska","Jävligheten","Skimret","Swedish","Playlist","QZES82471735","1Il0W9yVBt4e0gabkZVO8Y"
"Du och jag mot världen","Peter LeMarc","Nio broars väg","Swedish","Playlist","SELAA9701501","296YNJ8Ogp8LIkf25gwO7F"
"KOMMER DU IHÅG?","Hooja","KOMMER DU IHÅG?","Swedish","Playlist","SEYQH2300201","7yfMu3Ez41fQXuD9gUbFjQ"
"Only You","Alesso","Only You","Swedish","Playlist","USUG12201165","7mXNYEVh9FW72c12qBaO3p"
"Ensam i våra lakan","Mackan n Matthew","Ensam i våra lakan","Swedish","Playlist","SE6SA2424654","2qY7idWmmRa8noqcr1pp0j"
"Bonanza (feat. Greekazo)","Roc Boyz","Roc Boyz, Vol. 3","Swedish","Playlist","NO2DY2200107","2Oum9Ze9GhdDUiMaa7FLZ3"
"Tröjan du hatar","Norlie & KKV","Tröjan du hatar","Swedish","Playlist","SEYQD1100212","3BG2oJZKN6SfUOcz8bSzhU"
"Välkommen in - Radio Edit","Veronica Maggio","Välkommen in","Swedish","Playlist","SEUM71100573","79zrl0KEYfELHCmZ8NoPVX"
"Seek Bromance - Avicii Vocal Edit","Tim Berg","Seek Bromance","Swedish","Playlist","CH3131000194","7tSO7DrrYpiMXX3zM4b3oM"
"Jeg vil ha (Parlamentet)","Fjellrev","Jeg vil ha (Parlamentet)","Swedish","Playlist","QZFZ22421658","64wEOlCnjWxwRevRrXl3ot"
"Dina händer","Sundet","Dina händer","Swedish","Playlist","SE5XG2504997","3PLMJmrQLSiKjpcE37Sf3q"
"Heaven med dig","Veronica Maggio","Och som vanligt händer det något hemskt","Swedish","Playlist","SEUM72200551","03UV6Xr4KkBwN4ej2C1irI"
"Genom Eld & Vatten - Spotify Singles","estraden","Genom Eld & Vatten - Spotify Singles","Swedish","Playlist","SEBGA2304820","6TQOA3Fo2vpiEJB41PokcA"
"Leva för alltid - Sveriges officiella VM-låt 2026","Thomas Stenström","Leva för alltid (Sveriges officiella VM-låt 2026)","Swedish","Playlist","SEBGA2600611","29LodsetZFyeTG00AJUoJz"
"Superlim & silvertejp","Molly Sandén","Superlim & silvertejp","Swedish","Playlist","SEBGA2600172","5lOGSH8HAnmJlvwnVFBa1s"
"Farligaste","Newkid","POWERBALLADER","Swedish","Playlist","SEBGA2600639","3EMO5vkEN7sFkDUyKNaD1Y"
"Meteor","De Vet Du","Meteor","Swedish","Playlist","SEBGA2600698","3m9QgZjD3k4lfAOLbBV7DW"
"Störd","noll2","Störd","Swedish","Playlist","SEXPJ2500801","2IgrHNArmP0qRKbQ5UVeVB"
"Farsans händer","Thomas Stenström","Farsans händer","Swedish","Playlist","SEBGA2600641","5Q6hZUb0wqqasN62P0N3wD"
"All in för Sverige (VM-låt 2026)","Brandsta City Släckers","All in för Sverige (VM-låt 2026)","Swedish","Playlist","SE62X2641601","3AGFGLUAhu0Cwv1Mkea3d4"
"Rakt i kaklet","Simon Superti","Rakt i kaklet","Swedish","Playlist","SEVQI2606001","3CJ6cEV4Z3YaNarSa4pOpp"
"Sommarfulla","Elov & Beny","Sommarfulla","Swedish","Playlist","SEBGA2600710","0NRqiLs7obZr0SgX63oMYf"
"Atom","Lovet","Atom","Swedish","Playlist","USA2P2631455","24j5pHISv4r7Au45ueiZ8r"
"Långt från alla andra","JULIETT","Långt från alla andra","Swedish","Playlist","SEBGA2600110","1b9zyY3MjTdVSoNToIr9iN"
"Fiji","Victor Leksell","Fiji","Swedish","Playlist","SEBGA2600403","4goZlS7441L0Atf2BzC2lH"
"Fotografi","FILIPPA","Fotografi","Swedish","Playlist","SEBGA2600638","0uSazPtH03tqUxtT3EF9ew"
"Arg och frustrerad","Miss Li","Arg och frustrerad","Swedish","Playlist","SE5HK2600005","3AJTFCvjpsMSk0XB85dUp0"
"Berusade ord","noll2","Berusade ord","Swedish","Playlist","SEXPJ2600201","0RxBz475eVWbDQQwcY7DNa"
"Tusen spänn","Tjuvjakt","Tusen spänn","Swedish","Playlist","SEYQH2501501","01RdEXps15f3VmQMV6OuTM"
"Övertänker","Eah Jé","Övertänker","Swedish","Playlist","SEBGA2600018","3U573wJbbipFNpkGGE2pQh"
"Viva L’Amor","Medina","Viva L’Amor","Swedish","Playlist","SEPQA2600012","7AfJuBQaZQxmKDofbP73TT"
"Väntat","Victor Leksell","Väntat","Swedish","Playlist","SEBGA2501587","6FlICUJXQ6JcBsdR7y9wuM"
"Ut ur mitt huvud","Lia Lindstén","Ut ur mitt huvud","Swedish","Playlist","SEBGA2600462","5l0va9DnXfkS6zJtmvinZF"
"Blåögd","Molly Sandén","Blåögd","Swedish","Playlist","SEBGA2501136","7mpBXaF68UdXcsBdfRKLA5"
"Svagare än jag","Ida-Lova","Svagare än jag","Swedish","Playlist","SEVJH2500701","5xsHQu1SXYS6DYOJwIWhSC"
"Lys på mig","Victor Leksell","Lys på mig","Swedish","Playlist","SEBGA2500709","3kbNesyQPnUreP6bD7aADS"
"Förlorad (feat. noll2)","Ella Tiritiello","Förlorad (feat. noll2)","Swedish","Playlist","SEBGA2600486","1hj0PitQtshWYQw3C5KZ1l"
"Lost and found","Molly Sandén","Blåögd","Swedish","Playlist","SEBGA2401123","7AIr6shgnOlUrx3StZUkce"
"Tiden i min hand (Om 100 år)","FILIPPA","Tiden i min hand (Om 100 år)","Swedish","Playlist","SEBGA2600357","3wYzLu8teMxrY6GG2DE5Nj"
"Delulu","Lilla Al-Fadji","Delulu","Swedish","Playlist","SEUM72600350","30xAneAHxuzOE7MPZ1mssU"
"Tillbaka till dig","Newkid","Tillbaka till dig","Swedish","Playlist","SEBGA2600203","0Vnw5tTxEIa3PkMrLeUXhc"
"Ful","Oscar Zia","Ful","Swedish","Playlist","SEBGA2600436","6OWtOWPfwzPlahAaPPOnST"
"Sommarkatt","Lovet","Sommarkatt","Swedish","Playlist","USA2P2524026","57AHVmaxTYWoBBB5CFr9Ts"
"Den bästa tiden väntar på dig","Rymdpojken","Den bästa tiden väntar på dig","Swedish","Playlist","SEBGA2600466","57ndpw7ws6dmXinpgXL9DA"
"Dansa med mig själv","Miss Li","Dansa med mig själv","Swedish","Playlist","SE5HK2600001","3n3Ltm3NcITJwJLLDvFpSi"
"INGET E SAMMA","Reyn","INGET E SAMMA","Swedish","Playlist","SEBGA2600439","13aLtHCE3vPPDCct3nz6Iz"
"Hurricane","Newkid","Hurricane","Swedish","Playlist","SEBGA2501561","4rXHS9bOSDLYMABNzl9CaK"
"Spöken","Simon Superti","Spöken","Swedish","Playlist","SEVQI2603001","71eGRVXsrdEdGScvbz13gK"
"Jack & Coke","Miss Li","Jack & Coke","Swedish","Playlist","SE5HK2600003","3zXXeMCgfZKj7OHEzoCuqh"
"Barfotabarn","Albin Lee Meldau","Min vän och jag","Swedish","Playlist","SE6892300032","318Y9u8zsQfV0G9ToH4JUB"
"SOS (feat. LOAM)","Emilia Pantic","SOS (feat. LOAM)","Swedish","Playlist","SEBGA2501414","6vE2RZwkgeZyzyGZvCWKiR"
"Skriker mitt namn","Victor Leksell","Skriker mitt namn","Swedish","Playlist","SEBGA2401874","3jGTLWpILJexFMVibAjij9"
"Nikotin","Emilia Pantic","Nikotin","Swedish","Playlist","SEBGA2600390","4UCOYE2I5owZn6CnmXQOG7"
"Ta Mig Aldrig Härifrån","De Vet Du","Ta Mig Aldrig Härifrån","Swedish","Playlist","SEBGA2500828","63FjDlco0BQXJuPZeQ70CZ"
"Bara du är där (feat. Von Disco)","Ella Tiritiello","Bara du är där (feat. Von Disco)","Swedish","Playlist","SEBGA2600109","3No7Damf9LQeDkxQwW7NmM"
