name,artist,totalMatches,foundWords,unplayableWords,matchedLines,track_id
Livin On A Prayer,Bon Jovi,1,love,,"For love | Mm, for love | We've got each other and that's a lot for love | We've got each other and that's a lot for love",37ZJ0p5Jm13JPevGcx4SkF
Until I Found You,Stephen Sanchez,1,love,,Stephen wrote the song about a love interest he had initially pushed away… Read More [Verse 1: Stephen Sanchez] | I would never fall in love again until I found her | I asked to love her once again | I would never fall in love again until I found her | I would never fall in love again until I found her,0T5iIrXA4p5GsubkhuBIKV
Wicked Game,Chris Isaak,1,love,,"No, I don't wanna fall in love (This world is only gonna break your heart) | No, I don't wanna fall in love (This world is only gonna break your heart) | And I don't wanna fall in love (This world is only gonna break your heart) | No, I don't wanna fall in love (This world is only gonna break your heart) | I never dreamed that I'd love somebody like you | No, I don't wanna fall in love (This world is only gonna break your heart) | No, I don't wanna fall in love (This world is only gonna break your heart)",7w5AOd6HrDIHewHfpABEss
SOS,ABBA,1,love,"happy, fear","Whatever happened to our love? I wish I understood | The love you gave me, nothing else can save me, S.O.S. | What happened to our love? It used to be so good | The love you gave me, nothing else can save me, S.O.S. | And the love you gave me, nothing else can save me, S.O.S.",2c6BNK8IQjsFdUznUBDe4N
Smalltown Boy,Bronski Beat,1,cry,"love, sad","And as hard as they would try they'd hurt to make you cry | Cry, boy, cry | Cry, boy, cry | Cry, boy, cry, boy, cry | Cry, boy, cry, boy, cry | Cry, boy, cry, boy, cry | Cry, boy, cry, boy, cry | Cry, boy, cry, boy, cry | Cry, boy, cry, boy, cry",5vmRQ3zELMLUQPo2FLQ76x
Sweat A La La La La Long,Inner Circle,1,cry,"love, smile","And if you cry out I'm gonna push it some more | And if you cry out, I'm gonna push it | And if you cry out, I'm gonna push it some more | And if you cry out, I'm gonna push it | And if you cry out, I'm gonna push it some more | And if you cry out, I'm gonna push it",1SssFw74DdHVjRa6ADggdD
Dumb,Nirvana,1,happy,,Or maybe just happy | Think I'm just happy | Think I'm just happy | Think I'm just happy | Or maybe just happy | Think I'm just happy | Think I'm just happy | Think I'm just happy,5gRcv46AMTrosmTOqrOV3Q
Daddy Cool,Boney M,1,crazy,,"She's crazy like a fool | She's crazy like a fool | I'm crazy like a fool | She's crazy like a fool | I'm crazy like a fool | ""She's crazy 'bout her daddy | She's crazy like a fool | I'm crazy like a fool",3WMbD1OyfKuwWDWMNbPQ4g
Up Where We Belong,Joe Cocker,1,cry,,"Where the eagles cry, on a mountain high | Where the eagles cry, on a mountain high | No time to cry | Where the eagles cry, on a mountain high | Where the eagles cry, on a mountain high",5NoUgO4Kr93QymQGQlBC7b
Stumblin In,Chris Norman,1,love,,"Our love is alive, and so we begin | Our love is a flame, burning within | Our love is alive, and so we begin | Our love is a flame, burning within | Our love is alive, and so we begin | Our love is a flame, burning within",0ctgmKdlPY8xx41wY339Da
Girl You Know Its True,Milli Vanilli,1,love,smile,"I'm in love with you, girl, 'cause you're on my mind | Don't you understand, girl? This love is true | I'm in love, girl | I'm so in love, girl | I'm just in love, girl | Ooh, ooh, ooh, I love you | Ooh, ooh, ooh, I love you | My love is for you | My love is for you | And with your positive emotion, love, makin', enjoyin' | I'm in love, girl | I'm in so love, girl | I'm just in love, girl | Ooh, ooh, ooh, I love you | Ooh, ooh, ooh, I love you | My love is for you | My love is for you | I'm in love with you, girl— | I'm in love with you, girl-girl-girl-girl— | I'm in love with you— I'm in love with you— | I'm in love with you— | My love is for you | Ooh, ooh, ooh, I love you | Ooh, ooh, ooh, I love you",0C7dYeCLF6ukChtW64UNge
Im Gonna Miss You,Milli Vanilli,1,love,smile,All the love I feel for you | Givin' all the love I feel for you | Givin' all the love I feel for you | Givin' all the love I feel for you,2dThEJP9S344qzNhePcSzj
Angels,Robbie Williams,1,love,pain,And I feel that love is dead | A lot of love and affection | And I know I'll always be blessed with love | And when love is dead | A lot of love and affection | A lot of love and affection,1M2nd8jNUkkwrc1dgBPTJz
Call Me,Blondie,1,love,,"Cover me with kisses, baby, cover me with love | Ooh, he speaks the languages of love | Call me (Call me), my love | Call me (Call me), my love | Call me (Call me), my love | Call me (Call me), my love | Call me (Call me), my love | Call me (Call me), my love",4qO03RMQm88DdpTJcxlglY
Suspicious Minds,Elvis Presley,1,love,tears,"Because I love you too much, baby | Oh, let our love survive | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby | Because I love you too much, baby",1H5IfYyIIAlgDX8zguUzns
Im A Believer,Smash Mouth,1,love,pain,"I thought love was only true in fairy tales | I'm in love, I'm a believer | I thought love was more or less a given thing | I'm in love, I'm a believer | I'm in love, I'm a believer",0C9jZPUv4SuaXkuEQw6L40
Dancing With Myself,Billy Idol,1,dance,love,"If I had the chance, I'd ask the world to dance | If I had the chance, I'd ask the world to dance | If I had the chance, I'd ask the world to dance | If I had the chance, I'd ask the world to dance | If I had the chance, I'd ask the world to dance, ow",1BY1Vd2Bt6JPOhMvsIwtVv
